gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,48,3072,4096,ck,8,0,15.2088,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.43,859.66,0.0
gfx942,304,64,3072,4096,ck,8,0,15.3949,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,104.62,859.91,0.0
gfx942,304,80,3072,4096,ck,8,0,16.1953,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,124.31,827.53,0.0
gfx942,304,96,3072,4096,ck,8,0,15.2524,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,158.4,889.43,0.0
gfx942,304,112,3072,4096,ck,18,0,19.9933,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,140.98,686.72,0.0
gfx942,304,128,3072,4096,ck,18,0,18.9386,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,170.09,733.61,0.0
gfx942,304,144,3072,4096,ck,18,0,20.452,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,177.19,687.34,0.0
gfx942,304,160,3072,4096,ck,18,0,20.0968,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,200.36,707.64,0.0
gfx942,304,176,3072,4096,ck,18,0,20.6397,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,214.6,696.97,0.0
gfx942,304,192,3072,4096,ck,18,0,19.0406,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,253.77,764.1,0.0
gfx942,304,208,3072,4096,ck,18,0,20.9854,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,249.43,701.1,0.0
gfx942,304,224,3072,4096,ck,18,0,20.4024,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,276.3,729.16,0.0
gfx942,304,240,3072,4096,ck,18,0,20.7894,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,290.52,723.47,0.0
gfx942,304,256,3072,4096,ck,18,0,19.5418,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,329.68,778.04,0.0
gfx942,304,288,3072,4096,ck,18,0,22.0426,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,328.81,704.64,0.0
gfx942,304,320,3072,4096,ck,18,0,20.863,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,386.0,760.18,0.0
gfx942,304,352,3072,4096,ck,18,0,21.8193,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,405.99,741.88,0.0
gfx942,304,384,3072,4096,ck,18,0,20.35,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,474.87,811.55,0.0
gfx942,304,416,3072,4096,ck,3,0,33.3535,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,313.88,504.98,0.0
gfx942,304,448,3072,4096,ck,3,0,33.8627,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,332.94,507.06,0.0
gfx942,304,480,3072,4096,ck,3,0,36.3934,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,331.92,480.8,0.0
gfx942,304,512,3072,4096,ck,18,0,34.8375,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,369.86,511.68,0.0
gfx942,304,736,3072,4096,ck,2,0,38.6945,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.67,519.96,0.0
gfx942,304,768,3072,4096,ck,18,0,40.2559,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,480.11,507.93,0.0
gfx942,304,800,3072,4096,ck,2,0,50.6265,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,397.67,410.36,0.0
gfx942,304,832,3072,4096,ck,0,0,51.1895,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,409.03,412.24,0.0
gfx942,304,864,3072,4096,ck,2,0,50.3232,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,432.07,425.85,0.0
gfx942,304,896,3072,4096,ck,2,0,53.2925,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.11,408.27,0.0
gfx942,304,928,3072,4096,ck,0,0,50.0245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,466.85,441.5,0.0
gfx942,304,960,3072,4096,ck,0,0,50.6594,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,476.89,442.43,0.0
gfx942,304,992,3072,4096,ck,0,0,54.1343,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,461.16,420.08,0.0
gfx942,304,1024,3072,4096,ck,3,0,55.3899,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,465.24,416.48,0.0
gfx942,304,1088,3072,4096,ck,0,0,54.4718,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,502.65,435.53,0.0
gfx942,304,1152,3072,4096,ck,2,0,54.7793,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,529.23,445.05,0.0
gfx942,304,1216,3072,4096,ck,0,0,52.6493,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,581.24,475.5,0.0
gfx942,304,1280,3072,4096,ck,2,0,57.7626,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,557.67,444.75,0.0
gfx942,304,1344,3072,4096,ck,0,0,55.1239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,613.58,477.93,0.0
gfx942,304,1408,3072,4096,ck,2,0,59.8867,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,591.68,450.87,0.0
gfx942,304,1472,3072,4096,ck,0,0,57.0661,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,649.14,484.63,0.0
gfx942,304,1536,3072,4096,ck,0,0,60.9824,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,633.87,464.26,0.0
gfx942,304,1600,3072,4096,ck,2,0,64.6563,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,622.76,448.01,0.0
gfx942,304,1664,3072,4096,ck,0,0,80.7109,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,518.84,367.02,0.0
gfx942,304,1728,3072,4096,ck,0,0,78.9255,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,550.98,383.62,0.0
gfx942,304,1792,3072,4096,ck,0,0,78.9336,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,571.33,391.89,0.0
gfx942,304,1856,3072,4096,ck,0,0,78.3428,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,596.2,403.21,0.0
gfx942,304,1920,3072,4096,ck,0,0,78.9974,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.65,408.16,0.0
gfx942,304,1984,3072,4096,ck,0,0,80.1206,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,623.17,410.62,0.0
gfx942,304,2048,3072,4096,ck,0,0,80.6551,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.01,416.02,0.0
gfx942,304,2112,3072,4096,ck,0,0,85.2686,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,623.33,401.2,0.0
gfx942,304,2176,3072,4096,ck,0,0,81.9464,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,668.25,425.46,0.0
gfx942,304,2240,3072,4096,ck,0,0,80.843,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,697.3,439.38,0.0
gfx942,304,2304,3072,4096,ck,0,0,84.4995,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,686.18,428.12,0.0
gfx942,304,2368,3072,4096,ck,0,0,83.3342,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.1,441.97,0.0
gfx942,304,2432,3072,4096,ck,0,0,82.7819,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,739.33,452.84,0.0
gfx942,304,2496,3072,4096,ck,0,0,82.6894,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,759.64,461.27,0.0
gfx942,304,2560,3072,4096,ck,0,0,84.2193,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.96,460.67,0.0
gfx942,304,2624,3072,4096,ck,0,0,88.0882,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.65,447.88,0.0
gfx942,304,2688,3072,4096,ck,0,0,88.2517,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,766.51,454.47,0.0
gfx942,304,2752,3072,4096,ck,0,0,90.4988,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,765.27,450.43,0.0
gfx942,304,2816,3072,4096,ck,0,0,89.6093,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,790.84,462.21,0.0
gfx942,304,2880,3072,4096,ck,0,0,90.13,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.14,466.82,0.0
gfx942,304,2944,3072,4096,ck,0,0,91.7118,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,807.84,465.91,0.0
gfx942,304,3008,3072,4096,ck,0,0,92.8694,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,815.11,467.16,0.0
gfx942,304,3072,3072,4096,ck,0,0,93.1542,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.91,472.77,0.0
gfx942,304,3136,3072,4096,ck,0,0,98.048,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.91,455.85,0.0
gfx942,304,3200,3072,4096,ck,0,0,95.7842,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.75,473.47,0.0
gfx942,304,3264,3072,4096,ck,0,0,123.6748,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,664.17,371.99,0.0
gfx942,304,3328,3072,4096,ck,0,0,124.6991,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,671.63,374.19,0.0
gfx942,304,3456,3072,4096,ck,0,0,126.9313,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,685.2,377.94,0.0
gfx942,304,3648,3072,4096,ck,0,0,128.2279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.95,389.45,0.0
gfx942,304,3712,3072,4096,ck,0,0,124.6995,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.13,405.73,0.0
gfx942,304,3840,3072,4096,ck,0,0,125.9972,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,766.98,411.95,0.0
gfx942,304,4032,3072,4096,ck,0,0,126.0557,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.95,427.36,0.0
gfx942,304,4224,3072,4096,ck,0,0,130.1355,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.84,429.07,0.0
gfx942,304,4352,3072,4096,ck,0,0,132.3746,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,827.36,431.71,0.0
gfx942,304,7296,3072,4096,ck,0,0,213.0481,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,861.82,409.74,0.0
gfx942,304,8192,3072,4096,ck,0,0,238.4982,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.4,404.49,0.0
gfx942,304,8320,3072,4096,ck,0,0,246.7813,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.44,396.22,0.0
gfx942,304,13952,3072,4096,ck,0,0,366.6457,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,957.64,423.98,0.0
gfx942,304,15488,3072,4096,ck,0,0,406.274,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,959.37,421.34,0.0
gfx942,304,16384,3072,4096,ck,0,0,439.7257,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,937.67,410.15,0.0
gfx942,304,16,4096,256,ck,8,0,3.1141,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.78,380.12,0.0
gfx942,304,32,4096,256,ck,6,0,3.3121,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,20.26,398.21,0.0
gfx942,304,48,4096,256,ck,8,0,3.3181,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.34,438.23,0.0
gfx942,304,64,4096,256,ck,13,0,3.7318,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,35.97,425.87,0.0
gfx942,304,112,4096,256,ck,13,0,3.8215,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,61.46,521.98,0.0
gfx942,304,128,4096,256,ck,8,0,3.7275,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,72.01,571.41,0.0
gfx942,304,144,4096,256,ck,8,0,3.9069,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.3,579.77,0.0
gfx942,304,160,4096,256,ck,8,0,4.2249,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.42,568.12,0.0
gfx942,304,176,4096,256,ck,6,0,4.3222,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,85.4,586.6,0.0
gfx942,304,192,4096,256,ck,6,0,4.3948,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,91.62,607.67,0.0
gfx942,304,208,4096,256,ck,8,0,4.7338,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.15,592.71,0.0
gfx942,304,224,4096,256,ck,6,0,4.5491,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,103.26,646.49,0.0
gfx942,304,240,4096,256,ck,13,0,4.7625,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,105.68,645.9,0.0
gfx942,304,256,4096,256,ck,16,0,5.0161,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,107.03,640.19,0.0
gfx942,304,288,4096,256,ck,13,0,4.8689,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,124.05,715.07,0.0
gfx942,304,320,4096,256,ck,6,0,5.493,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,122.17,683.04,0.0
gfx942,304,352,4096,256,ck,6,0,5.606,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,131.68,717.49,0.0
gfx942,304,384,4096,256,ck,11,0,5.6777,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,141.84,756.05,0.0
gfx942,304,416,4096,256,ck,11,0,5.7793,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,150.96,789.53,0.0
gfx942,304,448,4096,256,ck,11,0,5.8544,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,160.48,825.58,0.0
gfx942,304,480,4096,256,ck,16,0,6.3851,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,157.65,799.3,0.0
gfx942,304,512,4096,256,ck,6,0,6.7289,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,159.57,798.64,0.0
gfx942,304,736,4096,256,ck,11,0,7.6809,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,200.95,946.02,0.0
gfx942,304,768,4096,256,ck,16,0,8.4563,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,190.46,891.25,0.0
gfx942,304,800,4096,256,ck,16,0,8.2088,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,204.38,951.05,0.0
gfx942,304,832,4096,256,ck,16,0,8.3996,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,207.73,961.63,0.0
gfx942,304,864,4096,256,ck,16,0,8.3716,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,216.44,997.14,0.0
gfx942,304,896,4096,256,ck,11,0,8.5248,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,220.42,1010.93,0.0
gfx942,304,928,4096,256,ck,11,0,9.1934,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,211.69,966.82,0.0
gfx942,304,960,4096,256,ck,11,0,9.3274,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,215.84,981.91,0.0
gfx942,304,992,4096,256,ck,16,0,9.1204,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,228.1,1033.84,0.0
gfx942,304,1024,4096,256,ck,11,0,9.82,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,218.68,987.71,0.0
gfx942,304,1088,4096,256,ck,16,0,10.0196,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,227.72,1022.0,0.0
gfx942,304,1152,4096,256,ck,16,0,10.3602,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,233.19,1040.59,0.0
gfx942,304,1216,4096,256,ck,16,0,10.205,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,249.89,1109.39,0.0
gfx942,304,1280,4096,256,ck,16,0,11.2023,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,239.63,1058.89,0.0
gfx942,304,1344,4096,256,ck,11,0,11.1257,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,253.34,1114.78,0.0
gfx942,304,1408,4096,256,ck,16,0,11.6518,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,253.42,1110.85,0.0
gfx942,304,1472,4096,256,ck,16,0,11.7429,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,262.88,1148.27,0.0
gfx942,304,1536,4096,256,ck,11,0,12.6682,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,254.28,1107.08,0.0
gfx942,304,1600,4096,256,ck,11,0,12.4775,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,268.92,1167.33,0.0
gfx942,304,1664,4096,256,ck,16,0,12.8973,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,270.57,1171.26,0.0
gfx942,304,1728,4096,256,ck,16,0,13.2535,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,273.43,1180.57,0.0
gfx942,304,1792,4096,256,ck,16,0,12.8766,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,291.85,1257.12,0.0
gfx942,304,1856,4096,256,ck,16,0,14.4662,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,269.06,1156.36,0.0
gfx942,304,1920,4096,256,ck,16,0,14.1435,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,284.69,1220.97,0.0
